symbol,exchange,datetime,open,high,low,close,volume,turnover,open_interest
510030,SSE,2025-07-09 10:16:00,0.0,1.1,1.1,1.1,0.0,0.0,0.0
510030,SSE,2025-07-09 10:17:00,0.0,1.1,1.1,1.1,0.0,0.0,0.0
510030,SSE,2025-07-09 10:18:00,0.0,1.1,1.1,1.1,0.0,0.0,0.0
510030,SSE,2025-07-09 10:19:00,0.0,1.1,1.1,1.1,0.0,0.0,0.0
510030,SSE,2025-07-09 10:20:00,0.0,1.101,1.1,1.101,894.0,98430.0,0.0
510030,SSE,2025-07-09 10:21:00,0.0,1.102,1.101,1.102,13.0,1432.0,0.0
510030,SSE,2025-07-09 10:22:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 10:23:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 10:24:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 10:25:00,0.0,1.103,1.102,1.103,231.0,25480.0,0.0
510030,SSE,2025-07-09 10:26:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 10:27:00,0.0,1.104,1.103,1.104,28.0,3091.0,0.0
510030,SSE,2025-07-09 10:28:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:29:00,0.0,1.104,1.102,1.104,1649.0,181996.0,0.0
510030,SSE,2025-07-09 10:30:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:31:00,0.0,1.105,1.104,1.105,46.0,5083.0,0.0
510030,SSE,2025-07-09 10:32:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 10:33:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 10:34:00,0.0,1.105,1.105,1.105,1519.0,167850.0,0.0
510030,SSE,2025-07-09 10:35:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 10:36:00,0.0,1.105,1.104,1.104,30.0,3312.0,0.0
510030,SSE,2025-07-09 10:37:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:38:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:39:00,0.0,1.104,1.103,1.103,6.0,662.0,0.0
510030,SSE,2025-07-09 10:40:00,0.0,1.103,1.103,1.103,356.0,39266.0,0.0
510030,SSE,2025-07-09 10:41:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 10:42:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 10:43:00,0.0,1.104,1.103,1.104,918.0,101348.0,0.0
510030,SSE,2025-07-09 10:44:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:45:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:46:00,0.0,1.104,1.104,1.104,10.0,1104.0,0.0
510030,SSE,2025-07-09 10:47:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:48:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:49:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 10:50:00,0.0,1.105,1.104,1.105,46.0,5083.0,0.0
510030,SSE,2025-07-09 10:51:00,0.0,1.105,1.105,1.105,8.0,884.0,0.0
510030,SSE,2025-07-09 10:52:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 10:53:00,0.0,1.106,1.105,1.106,1.0,110.0,0.0
510030,SSE,2025-07-09 10:54:00,0.0,1.106,1.104,1.106,156.0,17253.0,0.0
510030,SSE,2025-07-09 10:55:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 10:56:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 10:57:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 10:58:00,0.0,1.106,1.106,1.106,1626.0,179835.0,0.0
510030,SSE,2025-07-09 10:59:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:00:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:01:00,0.0,1.106,1.105,1.105,1205.0,133153.0,0.0
510030,SSE,2025-07-09 11:02:00,0.0,1.105,1.104,1.104,825.0,91080.0,0.0
510030,SSE,2025-07-09 11:03:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 11:04:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 11:05:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 11:06:00,0.0,1.106,1.104,1.106,488.0,53924.0,0.0
510030,SSE,2025-07-09 11:07:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:08:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:09:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:10:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:11:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:12:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:13:00,0.0,1.106,1.105,1.105,1.0,111.0,0.0
510030,SSE,2025-07-09 11:14:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:15:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:16:00,0.0,1.105,1.105,1.105,118.0,13039.0,0.0
510030,SSE,2025-07-09 11:17:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:18:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:19:00,0.0,1.105,1.105,1.105,3179.0,351279.0,0.0
510030,SSE,2025-07-09 11:20:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:21:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:22:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:23:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:24:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 11:25:00,0.0,1.107,1.105,1.107,201.0,22248.0,0.0
510030,SSE,2025-07-09 11:26:00,0.0,1.107,1.107,1.107,0.0,0.0,0.0
510030,SSE,2025-07-09 11:27:00,0.0,1.107,1.106,1.106,1.0,111.0,0.0
510030,SSE,2025-07-09 11:28:00,0.0,1.106,1.106,1.106,49.0,5419.0,0.0
510030,SSE,2025-07-09 11:29:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 11:30:00,0.0,1.106,1.105,1.106,288.0,31826.0,0.0
510030,SSE,2025-07-09 13:01:00,0.0,1.106,1.105,1.105,313.0,34617.0,0.0
510030,SSE,2025-07-09 13:02:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:03:00,0.0,1.105,1.105,1.105,2001.0,221111.0,0.0
510030,SSE,2025-07-09 13:04:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:05:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:06:00,0.0,1.105,1.105,1.105,30.0,3315.0,0.0
510030,SSE,2025-07-09 13:07:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:08:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:09:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:10:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:11:00,0.0,1.106,1.106,1.106,1460.0,161476.0,0.0
510030,SSE,2025-07-09 13:12:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:13:00,0.0,1.106,1.106,1.106,3.0,331.0,0.0
510030,SSE,2025-07-09 13:14:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:15:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:16:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:17:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:18:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:19:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:20:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:21:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:22:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:23:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:24:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:25:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:26:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:27:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:28:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:29:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:30:00,0.0,1.106,1.104,1.104,157.0,17333.0,0.0
510030,SSE,2025-07-09 13:31:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:32:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:33:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:34:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:35:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:36:00,0.0,1.104,1.104,1.104,325.0,35880.0,0.0
510030,SSE,2025-07-09 13:37:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:38:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:39:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:40:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:41:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:42:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:43:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 13:44:00,0.0,1.105,1.104,1.105,558.0,61659.0,0.0
510030,SSE,2025-07-09 13:45:00,0.0,1.105,1.105,1.105,2.0,221.0,0.0
510030,SSE,2025-07-09 13:46:00,0.0,1.105,1.105,1.105,214.0,23647.0,0.0
510030,SSE,2025-07-09 13:47:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:48:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:49:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:50:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:51:00,0.0,1.106,1.105,1.106,5.0,553.0,0.0
510030,SSE,2025-07-09 13:52:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:53:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 13:54:00,0.0,1.106,1.105,1.105,3.0,332.0,0.0
510030,SSE,2025-07-09 13:55:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:56:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:57:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:58:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-09 13:59:00,0.0,1.106,1.105,1.106,508.0,56134.0,0.0
510030,SSE,2025-07-09 14:00:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 14:01:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-09 14:02:00,0.0,1.106,1.106,1.106,5.0,553.0,0.0
510030,SSE,2025-07-09 14:03:00,0.0,1.106,1.105,1.105,33.0,3646.0,0.0
510030,SSE,2025-07-09 14:04:00,0.0,1.105,1.104,1.104,400.0,44160.0,0.0
510030,SSE,2025-07-09 14:05:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:06:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:07:00,0.0,1.104,1.103,1.103,278.0,30664.0,0.0
510030,SSE,2025-07-09 14:08:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:09:00,0.0,1.103,1.103,1.103,1752.0,193246.0,0.0
510030,SSE,2025-07-09 14:10:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:11:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:12:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:13:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:14:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:15:00,0.0,1.103,1.103,1.103,3.0,331.0,0.0
510030,SSE,2025-07-09 14:16:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:17:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:18:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:19:00,0.0,1.104,1.103,1.104,4278.0,472291.0,0.0
510030,SSE,2025-07-09 14:20:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:21:00,0.0,1.104,1.104,1.104,118.0,13027.0,0.0
510030,SSE,2025-07-09 14:22:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:23:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:24:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:25:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:26:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:27:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:28:00,0.0,1.104,1.102,1.103,62.0,6838.0,0.0
510030,SSE,2025-07-09 14:29:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:30:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:31:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:32:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:33:00,0.0,1.104,1.103,1.104,109.0,12034.0,0.0
510030,SSE,2025-07-09 14:34:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:35:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:36:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:37:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:38:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-09 14:39:00,0.0,1.104,1.103,1.103,76.0,8382.0,0.0
510030,SSE,2025-07-09 14:40:00,0.0,1.103,1.102,1.102,786.0,86618.0,0.0
510030,SSE,2025-07-09 14:41:00,0.0,1.102,1.101,1.101,797.0,87826.0,0.0
510030,SSE,2025-07-09 14:42:00,0.0,1.101,1.101,1.101,0.0,0.0,0.0
510030,SSE,2025-07-09 14:43:00,0.0,1.101,1.101,1.101,90.0,9909.0,0.0
510030,SSE,2025-07-09 14:44:00,0.0,1.101,1.101,1.101,72.0,7927.0,0.0
510030,SSE,2025-07-09 14:45:00,0.0,1.101,1.101,1.101,0.0,0.0,0.0
510030,SSE,2025-07-09 14:46:00,0.0,1.101,1.101,1.101,10.0,1101.0,0.0
510030,SSE,2025-07-09 14:47:00,0.0,1.101,1.101,1.101,2000.0,220200.0,0.0
510030,SSE,2025-07-09 14:48:00,0.0,1.102,1.101,1.102,1605.0,176871.0,0.0
510030,SSE,2025-07-09 14:49:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 14:50:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 14:51:00,0.0,1.103,1.102,1.103,2.0,221.0,0.0
510030,SSE,2025-07-09 14:52:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:53:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:54:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:55:00,0.0,1.103,1.103,1.103,0.0,0.0,0.0
510030,SSE,2025-07-09 14:56:00,0.0,1.103,1.103,1.103,10.0,1103.0,0.0
510030,SSE,2025-07-09 14:57:00,0.0,1.103,1.102,1.102,5.0,551.0,0.0
510030,SSE,2025-07-09 14:58:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 14:59:00,0.0,1.102,1.102,1.102,0.0,0.0,0.0
510030,SSE,2025-07-09 15:00:00,0.0,1.102,1.102,1.102,200.0,22040.0,0.0
510030,SSE,2025-07-10 09:30:00,0.0,1.102,1.102,1.102,14.0,1543.0,0.0
510030,SSE,2025-07-10 09:31:00,0.0,1.103,1.102,1.103,23.0,2535.0,0.0
510030,SSE,2025-07-10 09:32:00,0.0,1.103,1.102,1.102,265.0,29203.0,0.0
510030,SSE,2025-07-10 09:33:00,0.0,1.103,1.102,1.103,800.0,88240.0,0.0
510030,SSE,2025-07-10 09:34:00,0.0,1.104,1.103,1.104,5.0,552.0,0.0
510030,SSE,2025-07-10 09:35:00,0.0,1.105,1.104,1.105,218.0,24089.0,0.0
510030,SSE,2025-07-10 09:36:00,0.0,1.105,1.104,1.104,179.0,19761.0,0.0
510030,SSE,2025-07-10 09:37:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:38:00,0.0,1.105,1.104,1.105,594.0,65637.0,0.0
510030,SSE,2025-07-10 09:39:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-10 09:40:00,0.0,1.104,1.104,1.104,88.0,9716.0,0.0
510030,SSE,2025-07-10 09:41:00,0.0,1.105,1.104,1.105,916.0,101218.0,0.0
510030,SSE,2025-07-10 09:42:00,0.0,1.105,1.105,1.105,0.0,0.0,0.0
510030,SSE,2025-07-10 09:43:00,0.0,1.105,1.103,1.103,1509.0,166442.0,0.0
510030,SSE,2025-07-10 09:44:00,0.0,1.104,1.103,1.104,26.0,2871.0,0.0
510030,SSE,2025-07-10 09:45:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:46:00,0.0,1.105,1.104,1.105,191.0,21105.0,0.0
510030,SSE,2025-07-10 09:47:00,0.0,1.106,1.105,1.106,368.0,40701.0,0.0
510030,SSE,2025-07-10 09:48:00,0.0,1.106,1.105,1.105,157.0,17349.0,0.0
510030,SSE,2025-07-10 09:49:00,0.0,1.106,1.105,1.106,54.0,5968.0,0.0
510030,SSE,2025-07-10 09:50:00,0.0,1.106,1.106,1.106,1.0,110.0,0.0
510030,SSE,2025-07-10 09:51:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-10 09:52:00,0.0,1.106,1.106,1.106,0.0,0.0,0.0
510030,SSE,2025-07-10 09:53:00,0.0,1.104,1.104,1.104,5.0,552.0,0.0
510030,SSE,2025-07-10 09:54:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:55:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:56:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:57:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:58:00,0.0,1.104,1.104,1.104,0.0,0.0,0.0
510030,SSE,2025-07-10 09:59:00,0.0,1.105,1.104,1.104,74.0,8177.0,0.0
510030,SSE,2025-07-10 10:00:00,0.0,1.105,1.104,1.105,5.0,552.0,0.0
510030,SSE,2025-07-10 10:01:00,0.0,1.105,1.104,1.104,5.0,552.0,0.0
510030,SSE,2025-07-10 10:02:00,0.0,1.106,1.104,1.106,252.0,27871.0,0.0
510030,SSE,2025-07-10 10:03:00,0.0,1.107,1.106,1.107,492.0,54465.0,0.0
510030,SSE,2025-07-10 10:04:00,0.0,1.107,1.107,1.107,0.0,0.0,0.0
510030,SSE,2025-07-10 10:05:00,0.0,1.107,1.106,1.106,113.0,12497.0,0.0
510030,SSE,2025-07-10 10:06:00,0.0,1.106,1.106,1.106,44.0,4867.0,0.0
510030,SSE,2025-07-10 10:07:00,0.0,1.107,1.106,1.107,11.0,1218.0,0.0
510030,SSE,2025-07-10 10:08:00,0.0,1.107,1.107,1.107,3.0,332.0,0.0
510030,SSE,2025-07-10 10:09:00,0.0,1.108,1.107,1.108,10.0,1108.0,0.0
510030,SSE,2025-07-10 10:10:00,0.0,1.109,1.108,1.109,393.0,43545.0,0.0
510030,SSE,2025-07-10 10:11:00,0.0,1.109,1.108,1.109,124.0,13747.0,0.0
510030,SSE,2025-07-10 10:12:00,0.0,1.109,1.109,1.109,0.0,0.0,0.0
510030,SSE,2025-07-10 10:13:00,0.0,1.109,1.108,1.108,52.0,5762.0,0.0
510030,SSE,2025-07-10 10:14:00,0.0,1.108,1.108,1.108,14.0,1551.0,0.0
510030,SSE,2025-07-10 10:15:00,0.0,1.108,1.108,1.108,0.0,0.0,0.0
510030,SSE,2025-07-10 10:16:00,0.0,1.109,1.108,1.108,109.0,12078.0,0.0
510030,SSE,2025-07-10 10:17:00,0.0,1.108,1.108,1.108,0.0,0.0,0.0
510030,SSE,2025-07-10 10:18:00,0.0,1.11,1.11,1.11,168.0,18648.0,0.0
510030,SSE,2025-07-10 10:19:00,0.0,1.11,1.11,1.11,8.0,888.0,0.0
510030,SSE,2025-07-10 10:20:00,0.0,1.11,1.11,1.11,31.0,3441.0,0.0
510030,SSE,2025-07-10 10:21:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:22:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:23:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:24:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:25:00,0.0,1.11,1.11,1.11,200.0,22200.0,0.0
510030,SSE,2025-07-10 10:26:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:27:00,0.0,1.11,1.11,1.11,0.0,0.0,0.0
510030,SSE,2025-07-10 10:28:00,0.0,1.11,1.11,1.11,10.0,1110.0,0.0
510030,SSE,2025-07-10 10:29:00,0.0,1.11,1.11,1.11,317.0,35187.0,0.0
510030,SSE,2025-07-10 10:30:00,0.0,1.111,1.11,1.111,79.0,8777.0,0.0
510030,SSE,2025-07-10 10:31:00,0.0,1.111,1.111,1.111,0.0,0.0,0.0
510030,SSE,2025-07-10 10:32:00,0.0,1.113,1.111,1.112,84.0,9349.0,0.0
510030,SSE,2025-07-10 10:33:00,0.0,1.112,1.112,1.112,0.0,0.0,0.0
510030,SSE,2025-07-10 10:34:00,0.0,1.112,1.112,1.112,0.0,0.0,0.0
510030,SSE,2025-07-10 10:35:00,0.0,1.112,1.112,1.112,0.0,0.0,0.0
510030,SSE,2025-07-10 10:36:00,0.0,1.113,1.112,1.112,479.0,53298.0,0.0
510030,SSE,2025-07-10 10:37:00,0.0,1.113,1.112,1.113,1.0,111.0,0.0
510030,SSE,2025-07-10 10:38:00,0.0,1.114,1.113,1.114,145.0,16147.0,0.0
510030,SSE,2025-07-10 10:39:00,0.0,1.114,1.114,1.114,0.0,0.0,0.0
510030,SSE,2025-07-10 10:40:00,0.0,1.114,1.112,1.112,1131.0,125768.0,0.0
510030,SSE,2025-07-10 10:41:00,0.0,1.113,1.112,1.113,753.0,83808.0,0.0
510030,SSE,2025-07-10 10:42:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:43:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:44:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:45:00,0.0,1.114,1.113,1.114,60.0,6684.0,0.0
510030,SSE,2025-07-10 10:46:00,0.0,1.114,1.113,1.113,959.0,106737.0,0.0
510030,SSE,2025-07-10 10:47:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:48:00,0.0,1.113,1.11,1.11,2910.0,323498.0,0.0
510030,SSE,2025-07-10 10:49:00,0.0,1.111,1.11,1.111,64.0,7111.0,0.0
510030,SSE,2025-07-10 10:50:00,0.0,1.111,1.111,1.111,494.0,54883.0,0.0
510030,SSE,2025-07-10 10:51:00,0.0,1.111,1.11,1.11,113.0,12544.0,0.0
510030,SSE,2025-07-10 10:52:00,0.0,1.111,1.11,1.111,52.0,5777.0,0.0
510030,SSE,2025-07-10 10:53:00,0.0,1.11,1.109,1.11,11.0,1221.0,0.0
510030,SSE,2025-07-10 10:54:00,0.0,1.112,1.11,1.112,428.0,47555.0,0.0
510030,SSE,2025-07-10 10:55:00,0.0,1.113,1.112,1.113,122.0,13578.0,0.0
510030,SSE,2025-07-10 10:56:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:57:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:58:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 10:59:00,0.0,1.113,1.113,1.113,0.0,0.0,0.0
510030,SSE,2025-07-10 11:00:00,0.0,1.113,1.112,1.113,163.0,18133.0,0.0
510030,SSE,2025-07-10 11:01:00,0.0,1.114,1.113,1.114,50.0,5570.0,0.0
510030,SSE,2025-07-10 11:02:00,0.0,1.115,1.114,1.115,229.0,25534.0,0.0
